,s1,s41,s42,s43,a0,a2,a301,a4,a501,a6,a7a,a7aa,a7b,a7c,a8a,a10,a10a,a11,a1299,a121,a122,a123,a124,a125,a126,a127,a128,a12a,a13,a14,a15,a16,a17,a18,a21,a281,a282,a283,a284,a285,a286,a3001,a3002,a3003,a3004,a3005,a3006,a3007,a3008,a3009,a3010,a3011,a3012,a311,a312,a313,a31a,a31b,a32,a35,a36,a431,a432,a433,a434,a58,a59a,a59c,a59e,a59f,a611,a612,a613,a614,a62,a63,a64,a65,a66,a6799,a6701,a6702,a6703,a6704,a6705,a6706,a6707,a6708,a67a,a681,a682,a68a,a69,a70,a71a,a71b,a72,a73,a74,a75a,a81,a82,a85,a89a,a89b,a89c,a89d,a90a,a90b,a90c,a90d,b1,b2,b3,b5,b6,b1001,b1002,b1003,b1004,b1005,b1006,b1007,b1008,b1009,b1010,b1011,b1012,b1013,b12,b161,b162,b163,b164,b165,b166,b167,b168,b169,a60k,b7,a371,a372,a373,a421,a422,a423,a425,a7b
6964,2,21,62,98,2015/7/17 17:15,2,1969,1,1,1,3, ,4,1982,-1,1, ,240,0,1,0,0,0,0,0,0,0, ,160,110,4,4,4,1,1,1,1,1,3,1,1,2,5,4,5,5,4,4,3,5,5,5,5,2,3,1,2,4,2,4,4,-8,-8,-8,-8,5, , , , ,1,2,2,2,40000,4,3,1,2,0,1,0,0,0,0,0,0,0, ,2,0,1,3,1993,1971,1993,3,1,1,20000,1,3,1,1946,1,1,2,1945,1,1,2,2,2,3,2,-2,3,3,3,3,3,3,3,3,2,3,-8,-8,2,4,-2,60,60,60,60,60,60,60,60,3,-8,2,1,1,3,3,2,3,4
6965,1,21,64,101,2015/7/16 18:29,1,1949,1,1,1,3, ,4,1963,2000,1, ,120,0,1,0,0,0,0,0,0,0, ,165,164,4,3,5,1,1,2,2,2,5,1,2,1,4,2,4,4,3,3,3,2,5,5,5,3,4,2,3,3,1,2,3,5,4,5,2,1,2,52,1,4,1,1,2,2,2000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,2,0,0,4,1971,1969,1998,4,1,1,0,5, , ,1924,1,1,2,1924,1,1,2,2,1,5,3,10000,2,2,3,3,4,3,3,3,3,3,3,4,1,5,70,80,70,75,50,80,75,70,75, ,4,3,2,1,5,4,4,2,4
6966,1,21,63,99,2015/7/18 18:05,1,1950,1,1,1,4, ,4,-2,37200,4,-2,78,0,0,1,0,0,0,0,0,0, ,172,83,2,2,4,4,1,2,2,1,5,1,1,1,5,3,4,4,4,2,2,1,5,5,5,4,3,3,2,1,2,3,4,5,5,5,4,5, , , , ,1,1,1,2,96000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,3,0,0,3,1975,1953,1975,7,4,4,54000,5, , ,-2,3,4,16,1913,1,1,2,2,2,4,3,50000,4,4,4,3,5,5,4,5,4,4,-8,-8,1,4,70,60,50,60,50,60,70,70,75,1,3,2,1,1,4,2,3,4,4
6967,1,21,63,99,2015/7/17 8:57,1,1972,1,1,1,6, ,4,1992,15000,1, ,60,0,0,0,0,0,0,0,0,1, ,171,140,2,2,2,4,2,5,2,2,2,1,1,3,5,5,1,5,5,5,5,5,5,5,5,2,2,2,4,6,3,3,2,5,3,8,6,1,2,20,1,4,1,2,2,2,30000,3,3,0,2,0,1,0,0,0,0,0,0,0, ,2,0,2,3,2007,1972,2007,4,1,4,15000,1,2,1,1947,4,1,1,1949,1,1,2,2,2,2,2,500000,4,4,-8,-8,4,-8,4,4,4,-8,-8,-8,4,2,50,40,40,50,50,30,60,30,50, ,5,2,1,1,1,1,1,5,4
6968,1,21,63,99,2015/7/18 11:18,1,1957,1,1,1,9, ,4,1989,35000,4,1996,200,0,1,0,0,0,0,0,0,0, ,164,160,2,2,2,2,1,4,4,2,4,1,1,1,4,4,1,4,4,4,5,4,5,5,5,3,4,2,5,5,1,4,4,6,3,5,2,1,2,33,1,4,1,1,1,2,70000,2,3,2,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1982,1956,1981,4,1,2,35000,1,6,1,1934,14,4,1,1933,1,1,2,2,2,5,2,-2,5,-8,5,4,5,4,3,-8,4,-8,-8,-8,-8,5,80,80,50,60,70,75,75,70,70, ,3,2,1,1,4,4,4,4,4
6969,1,21,63,99,2015/7/18 10:09,1,1953,1,1,1,6, ,4,1973,12000,1, ,60,0,1,0,0,0,0,0,0,0, ,169,152,3,3,4,4,1,2,2,3,5,1,1,1,4,4,4,4,4,4,4,1,5,5,5,3,4,3,2,6,6,4,4,3,3,3,2,5, , , , ,1,1,2,2,36000,1,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1981,1959,1981,4,1,5,25000,5, , ,1925,2,4,2,1918,1,1,2,3,2,4,-8,20000,3,3,3,3,3,3,2,3,3,3,-8,-8,1,4,90,75,80,80,80,85,80,85,80, ,3,2,1,1,4,4,4,5,4
6970,1,21,63,99,2015/7/16 18:52,1,1951,1,1,1,4, ,3,1966,40000,1, ,118,0,0,0,1,0,0,0,0,0, ,170,116,4,4,5,2,3,2,2,1,5,1,1,1,5,2,3,5,4,4,5,1,5,5,5,2,5,3,4,3,1,1,4,4,5,5,4,5, , , , ,1,1,2,2,60000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1980,1954,1980,6,4,2,20000,5, , ,-2,1,1,1,-2,1,1,2,3,1,4,3,60000,3,4,-8,-8,3,3,2,3,4,4,-8,4,3,5,80,70,90,50,80,80,80,80,50,-8,4,2,97,97,2,1,5,2,3
6971,1,21,63,99,2015/7/16 17:58,2,1997,1,1,1,6, ,4,2015,0,2, ,80,0,0,0,0,1,0,0,0,0, ,160,90,5,4,4,5,1,2,2,2,4,4,1,4,4,3,3,5,4,5,2,2,5,5,2,4,3,5,6,6,1,3,4,1,1,-8,1,1,3,-1,2,3,1,-1,2,2,24000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1972,4,1,1,1972,7,1,1,3,2,4,2,-3,4,-8,-8,-8,4,4,3,4,-8,-8,-8,5,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,5,1,0,1,3,3,3,3,4
6972,1,21,63,99,2015/7/20 8:33,1,1940,1,1,1,1, , , ,28000,1, ,84,0,0,0,0,0,0,0,0,1, ,165,140,2,5,5,1,1,1,1,1,5,1,1,1,5,1,5,5,5,5,1,1,5,5,5,1,5,4, , ,1,3,4,1,1,1,1,5, , , , ,1,1,2,2,28000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,3,2,0,3,1968,1949,1968,2,1,1,2000,6, , ,-2,-8,1,16,-2,1,1,2,3,1,3,3,28000,-8,-8,5,5,5,4,-8,-8,1,-8,-8,5,1,5,100,100,5,-2,85,100,80,100,50,1,6,-2,-3,-3,4,5,5,5, 
6973,2,21,64,100,2015/7/18 18:05,1,1962,1,1,1,6, ,4,1979,30000,1, ,350,0,1,1,0,0,0,0,0,0, ,160,118,5,4,4,1,1,1,1,3,5,1,2,1,5,2,4,5,4,2,3,2,5,5,5,5,4,2,1,1,3,4,5,6,7,8,5,2, , , , ,1,1,2,2,120000,2,4,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1984,1961,1984,6,1,1,0,3, , ,1922,3,1,3,1921,2,1,2,1,2,4,2,70000,5,4,4,4,5,4,4,5,4,-8,-8,3,2,5,95,90,90,90,90,90,90,85,95, ,3,97,97,97,2,2,4,5,4
6974,1,21,63,99,2015/7/16 9:48,2,1996,1,1,1,12, ,1,2013,-1,2, ,95,0,0,0,0,0,0,0,1,0, ,160,92,4,5,5,1,1,2,4,1,4,5,1,1,3,2,2,4,3,2,2,2,5,5,1,3,5,5,1,1,5,5,5,4,5,7,6,6, , , , ,1,1,2,2,-2,2,3,3,2,0,0,1,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,-2,6,-8,1,1972,4,1,12,2,1,4,-8,60000,3,1,-8,-8,5,-8,2,2,2,5,-8,5,3,5,80,70,80,70,70,75,80,80,80, ,6,2,1,1,1,1,4,5,1
6975,1,21,64,101,2015/7/16 19:07,1,1948,1,1,1,4, ,4,1965,55000,4,1976,266,0,1,0,0,0,0,0,0,0, ,168,140,3,4,4,1,1,2,1,1,5,1,1,1,5,4,4,5,3,3,4,1,5,2,-8,3,3,2,3,3,1,3,4,7,5,8,2,1,2,26,2,1,1,1,2,2,75000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,2,0,0,3,1969,1946,1969,3,1,1,0,5, , ,-2,-8,1,2,-2,-8,1,2,2,1,4,2,75000,4,4,4,3,4,4,3,4,3,-8,-8,4,4,4,80,80,80,80,80,80,80,85,80, ,6,2,2,0,2,2,2,1,4
6976,1,21,64,102,2015/7/17 19:45,1,1954,1,1,1,3, ,4,1968,36000,1, ,240,0,1,0,0,0,0,0,0,0, ,170,140,5,5,5,4,1,1,1,1,5,1,1,1,5,5,5,5,3,4,1,5,5,5,5,5,5,1,1,1,1,4,5,4,3,5,1,5, , , , ,1,2,2,2,48000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,0,2,0,3,1980,1956,1980,4,1,4,0,5, , ,-2,1,1,2,-2,1,1,2,2,2,4,2,30000,5,4,4,4,5,4,4,4,5,5,-8,-8,4,5,80,90,80,80,80,70,70,80,90, ,4,2,0,2,5,2,4,5,4
6977,2,21,64,102,2015/7/21 10:51,1,1948,1,1,1,3, ,2, ,15000,1, ,200,0,1,1,0,0,0,0,0,0, ,170,120,2,4,4,1,1,1,1,4,5,1,1,1,5,5,5,5,4,4,5,5,5,5,5,3,4,1,1,7,1,3,4,3,2,3,1,1,3,40,2,3,1,2,2,2,16000,2,2,2,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1974,1952,1974,3,1,1,0,4, , ,-2,1,1,2,-2,1,1,2,3,2,4,2,20000,2,2,2,2,2,2,2,2,2,-8,-8,-8,2,3,80,70,80,80,80,80,80,70,70, ,5,3,1,2,4,5,5,5,2
6978,2,21,64,101,2015/7/19 7:51,1,1957,1,1,1,6, ,4,1976,-2,1, ,135,0,1,0,0,0,0,0,0,0, ,160,110,4,5,5,1,1,2,2,1,4,1,1,1,4,4,4,4,4,4,5,5,5,5,5,4,4,4,2,2,1,4,5,3,2,-8,1,2, , , , ,1,2,2,2,50000,9,3,1,1,0,1,0,0,0,0,0,0,0, ,2,0,0,3,1980,1960,1980,6,1,1,-2,3, , ,1930,3,4,1,1935,1,1,15,2,1,4,2,-2,5,5,5,5,5,5,4,5,4,4,-8,4,3,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,2,97,97,2,2,2,4,4
6979,1,21,63,99,2015/7/18 15:13,1,1987,1,1,1,7, ,4,2004,60000,1, ,200,0,0,0,0,1,0,0,0,0, ,175,180,3,5,5,1,1,3,1,1,5,2,1,1,5,5,3,5,4,3,3,4,5,5,3,3,3,2,2,3,3,4,3,5,3,6,3,1,1,10,1,4,1,2,2,2,100000,8,3,1,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,2010,1988,2010,6,1,1,0,1,1,1,1961,6,1,5,1962,3,1,1,2,1,3,2,120000,5,-8,-8,-8,4,-8,5,4,-8,-8,-8,-8,4,4,80,70,70,60,60,70,60,60,70, ,2,2,1,1,4,4,4,4,4
6980,2,21,64,100,2015/7/18 19:01,1,1953,1,1,1,4, ,3,-1,1408,1, ,220,0,0,0,1,0,0,0,0,0, ,175,124,2,2,3,1,1,1,1,1,4,1,1,2,5,5,5,5,4,5,5,5,5,5,5,1,4,1, , ,1,1,4,5,5,-8,4,4, , , , ,1,1,2,2,1500,4,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1978,1954,1978,3,2,1,1000,3, , ,-2,1,1,5,-2,1,1,2,2,1,4,3,-2,5,5,5,5,5,-8,-8,-8,5,-8,-8,-8,1,5,90,90,60,50,90,50,50,50,50, ,5,97,97,97,4,3,4,4,3
6981,2,21,61,97,2015/7/17 9:18,2,1957,1,1,1,1, , , ,10000,1, ,108,0,0,1,0,0,0,0,0,0, ,159,105,4,5,3,1,1,1,1,1,3,1,1,2,5,4,5,5,4,-8,3,5,5,5,5,2,2,1,2,2,1,3,3,5,4,-8,3,2, , , , ,1,1,2,2,55000,5,3,2,2,0,1,0,0,0,0,0,0,0, ,2,2,0,3,1979,1955,1979,1,1,1,5000,2, , ,-2,1,1,2,1935,1,1,2,2,2,4,3,-2,4,4,4,3,4,-8,3,3,3,3,3,3,3,4,60,70,80,65,70,70,80,65,70,3,4,2,1,1,5,3,4,4, 
6982,1,21,64,100,2015/7/15 9:22,2,1945,1,1,1,4, ,4,1963,35000,2, ,120,0,0,1,0,0,0,0,0,0, ,156,140,3,4,4,2,2,3,4,2,5,2,2,1,5,2,2,4,3,3,2,2,5,5,4,4,4,3,3,3,2,4,4,6,6,6,5,5, , , , ,1,1,2,2,70000,2,4,1,2,1,0,0,0,0,0,0,0,0, ,2,0,0,3,1968,1943,1968,4,4,2,40000,5, , ,-2,2,1,2,-2,1,1,2,1,2,4,2,30000,4,4,-8,-8,5,-8,4,4,-8,4,-8,-8,4,5,85,90,80,80,85,85,80,85,80,2,3,2,1,1,1,1,4,5,4
6983,2,21,64,100,2015/7/18 20:58,1,1968,1,1,1,4, ,2,-2,35000,1, ,200,0,1,0,0,0,0,0,0,0, ,166,116,4,5,5,4,1,1,1,1,4,2,2,1,4,3,5,5,4,4,3,5,5,5,4,4,5,1,5,5,2,4,4,4,2,6,2,1,5,30,1,3,1,1,2,2,60000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1993,1971,1993,3,1,1,20000,1,3,1,-2,1,1,16,-2,1,1,16,2,1,5,2,30000,4,4,4,4,4,4,4,4,4,-8,-8,-8,4,5,50,50,50,50,50,50,50,50,50, ,3,2,1,1,3,2,2,4,2
6984,2,21,62,98,2015/7/17 18:50,1,1971,8,1,1,4, ,4,1986,10000,1, ,130,0,0,0,0,1,0,0,0,0, ,172,140,4,4,4,1,1,2,2,1,4,2,1,1,5,5,5,5,4,4,1,5,5,4,2,3,3,2,5,5,1,2,3,6,6,7,4,5, , , , ,1,2,2,2,0,5,2,1,2,0,1,0,0,0,0,0,0,0, ,1,2,2,4,1994,1986,2001,4,1,1,0,4, , ,1942,3,1,2,1943,1,1,15,3,2,4,2,-2,4,4,4,4,4,4,4,4,4,4,4,3,3,4,50,50,50,50,50,40,40,40,40,-8,3,2,1,1,4,4,3,4,4
6985,1,21,64,102,2015/7/15 15:28,1,1984,1,1,1,4, ,4,1990,31000,1, ,300,0,0,0,0,1,0,0,0,0, ,175,130,4,5,4,5,1,3,4,3,2,2,2,4,4,4,1,4,4,4,3,3,5,4,1,2,2,3,5,4,6,4,3,5,5,5,5,1,4,15,1,3,1,2,2,2,50000,7,3,1,2,0,0,0,0,0,0,0,0,0,������Ʊ,2,1,3,3,2002,1984,2002,4,1,5,20000,1,5,1,1958,4,1,1,1957,1,1,1,2,2,3,3,60000,2,2,2,1,4,4,4,5,4,3,-8,3,2,2,90,80,100,80,80,70,80,80,80, ,6,3,1,2,3,3,3,5,4
6986,1,21,63,99,2015/7/18 8:38,1,1963,1,1,1,4, ,4,1980,20000,1, ,200,0,1,0,0,0,0,0,0,0, ,176,75,4,4,4,1,1,4,1,1,5,1,1,1,4,4,1,5,4,1,4,5,5,5,5,4,3,3,1,1,6,3,5,2,2,2,2,3, , , , ,1,1,2,2,40000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,2,1,0,4,1983,1961,1991,4,1,1,20000,1,3,1,1940,3,1,9,1938,1,1,2,3,2,4,2,80000,4,4,4,4,4,4,4,4,3,4,-8,-8,2,4,85,85,70,75,80,85,-2,75,75, ,3,96,97,97,4,1,1,2,4
6987,2,21,62,98,2015/7/15 11:52,1,1970,1,1,1,3, ,2, ,10000,1, ,200,0,1,0,0,0,0,0,0,0, ,165,110,3,4,4,1,1,1,1,1,1,1,1,5,5,5,5,1,4,4,1,5,5,1,5,2,3,1,5,5,1,3,4,5,5,6,4,1,3,5,2,3,1,2,2,2,10000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1994,1970,1994,3,1,1,0,3, , ,1933,1,1,2,1942,1,1,15,2,1,3,3,100000,4,4,4,4,4,4,3,3,4,4,3,4,2,3,40,40,50,50,50,50,50,50,50, ,3,2,1,1,4,4,4,4,2
6988,1,21,64,100,2015/7/15 11:19,2,1935,1,1,1,1, , , ,4800,1, ,30,0,0,0,0,0,0,0,0,1, ,158,75,4,3,4,2,1,1,1,3,4,1,1,1,5,5,5,5,4,5,3,5,5,4,5,2,4,1,1,6,1,4,4,3,3,3,3,4, , , , ,2,2,2,2,4800,1,1,0,2,0,1,0,0,0,0,0,0,0, ,2,3,0,7,1952, , , , , , , , , ,-2,1,1,3,-2,1,1,3,3,2,4,-8,-2,4,4,4,4,4,4,3,-8,-8,-8,-8,-8,3,4,-3,-3,-3,-3,-3,-3,-3,-3,-3, ,3,5,2,3,4,3,4,3, 
6989,1,21,61,97,2015/7/18 16:45,2,1962,1,1,1,1, , , ,30000,1, ,350,0,1,0,0,0,0,0,0,0, ,160,110,4,5,5,2,1,1,1,1,4,1,1,2,5,3,5,1,4,-8,5,1,5,5,5,4,3,1,1,-8,2,4,4,5,3,6,1,4, , , , ,1,2,2,2,40000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1986,1986,1986,4,1,2,40000,1,5,1,-2,1,4,3,-2,1,1,2,3,1,5,2,30000,5,5,5,5,5,-8,3,5,3,5,-8,-8,3,4,80,65,100,55,75,45,75,45,75, ,6,2,1,1,4,5,5,5, 
6990,1,21,64,100,2015/7/16 15:55,2,1955,1,1,1,6, ,4,1974,19000,1, ,130,0,1,1,0,0,0,0,0,0, ,163,110,5,5,5,2,1,1,1,1,3,2,1,1,5,2,4,5,4,4,2,1,5,5,2,1,4,4, , ,1,1,4,5,5,-8,4,5, , , , ,1,1,2,2,40000,2,2,2,2,0,1,0,0,0,0,0,0,0, ,1,0,0,2,1981,1956, ,10,4,2,20000,1,8,1,-2,14,1,8,-2,14,1,8,3,2,4,3,-3,4,2,2,2,2,4,1,2,2,4,-8,-8,1,3,70,60,60,50,60,50,50,60,60,1,-8,97,97,97,1,1,2,5,4
6991,1,21,63,99,2015/7/15 9:07,1,1950,1,0,7,4, ,3,1966,25000,1, ,200,0,0,0,1,0,0,0,0,0, ,160,130,3,4,4,4,2,3,2,1,4,1,1,1,5,5,1,5,5,5,5,5,5,5,5,2,5,5,2,2,2,2,4,4,3,4,2,5, , , , ,1,1,2,2,45000,1,3,1,2,0,1,0,0,0,0,0,0,0, ,0,1,0,3,1976,1955,1976,3,1,2,15000,5, , ,-2,1,1,2,1928,1,1,2,3,1,4,3,48000,4,3,-8,-8,3,3,3,-8,-8,-8,4,-8,2,5,40,50,-2,30,40,40,40,35,50,1,-8,1,97,97,3,4,3,2,3
6992,2,21,62,98,2015/7/16 19:12,1,1984,1,1,1,4, ,2,1998,40000,1, ,240,0,0,0,0,1,0,0,0,0, ,158,130,3,3,3,1,1,1,1,1,4,1,1,1,5,3,1,5,5,5,3,5,5,5,5,3,3,1,1,7,1,3,3,3,2,-8,2,1,5,14,1,3,2,2,2,2,-2,5,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,2012,1989,2012,4,1,1,0,5, , ,1953,3,1,2,1953,1,1,15,3,2,3,3,100000,4,3,4,3,4,3,3,3,3,-8,-8,-8,1,4,70,70,60,70,60,60,70,70,60, ,6,1,1,0,4,2,2,4,2
6993,1,21,64,102,2015/7/18 9:15,1,1949,1,1,1,3, ,2, ,0,1, ,300,0,1,0,0,0,0,0,0,0, ,175,150,2,1,3,5,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,4,2,4,6,1,2,5,3,2,5,1,4, , , , ,2,2,2,2,0,4,2,1,2,0,1,0,0,0,0,0,0,0, ,2,0,0,3,1969,1947,1969,1,1,4,0,4, , ,1929,1,1,2,1930,1,1,2,3,1,5,2,-2,5,4,-8,-8,5,4,4,4,4,4,-8,4,4,5,90,90,90,90,90,90,90,90,90, ,3,2,0,2,2,2,2,5,2
6994,2,21,62,98,2015/7/14 18:21,2,1977,8,1,1,1, , , ,10000,1, ,80,0,0,0,0,0,0,0,0,1, ,150,97,4,4,4,1,2,1,1,1,3,1,1,1,5,3,5,5,4,4,4,5,5,5,5,3,3,1,4,5,2,4,3,1,1,-8,1,1,2,22,2,4,2,2,2,2,30000,6,2,1,2,0,1,0,0,0,0,0,0,0, ,1,3,4,3,1996,1969,1996,4,1,1,20000,1,2,1,1945,3,1,2,1951,1,1,2,3,1,3,2,-2,4,4,3,3,5,5,3,-8,-8,-8,-8,-8,1,4,50,60,70,60,70,60,70,70,68, ,-8,2,1,1,5,3,4,3, 
6995,2,21,62,98,2015/7/15 15:19,2,1988,8,1,1,1, , , ,0,1, ,300,0,0,0,0,1,0,0,0,0, ,160,80,1,1,-8,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,4,1,-8,-8,1,1,1,1,6, , , , ,1,2,2,2,30000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1965,1,1,2,1965,3,1,2,3,2,-8,-8,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,-8,2,1,1,3,3,3,3, 
6996,1,21,63,99,2015/7/14 14:23,1,1952,1,1,1,4, ,3,1968,30000,4,1972,180,0,1,0,0,0,0,0,0,0, ,168,150,3,5,5,2,2,5,2,1,5,1,1,1,5,5,1,5,4,3,4,5,5,5,5,1,5,3, , ,1,4,2,5,6,5,5,5, , , , ,1,1,2,2,30000,2,2,2,1,0,1,0,0,0,0,0,0,0, ,1,1,0,7,1977, , , , , , , , , ,1933,2,4,2,1933,1,1,2,2,2,5,3,40000,4,3,4,2,5,5,3,-8,1,1,-8,-8,1,5,90,90,80,75,80,90,85,85,80,1,5,3,2,1,5,2,5,5,3
6997,1,21,64,101,2015/7/16 21:21,1,1973,1,1,1,4, ,4,1989,30000,1, ,170,0,0,0,0,0,0,0,0,1, ,178,150,4,4,4,4,2,3,3,1,4,1,1,1,5,1,3,5,4,4,3,4,5,5,5,2,3,2,7,6,1,3,4,4,4,4,3,1,5,19,2,3,1,1,2,2,60000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,1998,1968,1998,4,1,4,30000,1,2,1,1943,-8,1,2,1945,-8,1,2,2,2,4,2,80000,3,2,4,3,4,-8,2,3,2,2,-8,-8,1,3,60,60,60,60,60,70,70,60,60, ,5,1,1,0,4,2,2,4,4
6998,1,21,62,98,2015/7/18 11:13,2,1964,1,0,3,3, ,3, ,50000,1, ,900,0,1,0,0,0,0,0,0,0, ,168,100,4,3,2,2,3,2,2,2,4,2,2,2,3,3,5,5,4,3,5,5,4,4,5,2,3,1,3,3,5,2,4,6,3,8,2,1,2,20,1,4,1,2,2,2,200000,3,3,1,2,0,0,1,0,0,0,0,0,0, ,1,0,0,3,1984,1964,1984,3,1,2,50000,1,2,1,-2,1,1,2,-2,1,1,2,1,2,4,2,400000,4,5,5,5,5,4,3,3,3,4,2,3,2,4,60,50,50,80,80,70,70,80,90, ,6,2,1,1,2,1,4,4,3
6999,1,21,64,102,2015/7/20 10:39,2,1967,1,1,1,6, ,4,1985,15000,4,1990,120,0,0,1,0,0,0,0,0,0, ,159,130,5,5,5,5,1,3,1,1,4,3,2,1,5,2,3,5,3,3,2,1,5,2,2,3,2,2,2,3,2,4,5,5,2,6,3,1,2,30,1,4,1,1,1,1,30000,2,3,1,1,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1992,1968,1992,6,1,5,15000,1,2,1,1922,2,1,1,1924,2,1,2,2,1,4,2,17000,4,3,-8,-8,5,5,3,4,4,4,-8,4,3,5,90,90,90,90,90,90,90,90,90, ,5,2,1,1,2,2,2,4,4
7000,1,21,64,102,2015/7/18 19:23,1,1944,1,1,1,3, ,2, ,4700,1, ,80,0,1,0,0,0,0,0,0,0, ,180,110,3,3,5,4,1,2,2,2,5,1,2,1,5,3,4,5,5,5,1,1,5,5,5,2,5,1,6,6,1,4,3,5,5,5,4,5, , , , ,1,2,2,2,4700,1,2,1,2,0,1,0,0,0,0,0,0,0, ,0,1,0,3,1972,1945,1972,3,1,4,4700,5, , ,-2,1,1,16,-2,1,1,16,2,2,3,2,5000,5,5,3,3,5,3,3,3,3,3,-8,3,1,5,80,80,60,50,50,70,70,30,60,3,-8,2,1,1,5,5,5,2,2
7001,2,21,62,98,2015/7/16 10:49,2,1960,1,0,1,3, ,2, ,20000,1, ,120,0,0,0,1,0,0,0,0,0, ,162,120,2,2,4,1,1,1,1,1,5,1,1,1,5,4,5,5,2,4,5,5,5,5,5,4,3,1,1,5,2,3,4,2,1,4,1,3, , , , ,1,1,2,2,50000,3,4,1,2,0,1,0,0,0,0,0,0,0, ,0,3,0,3,1986,1963,1986,3,1,1,20000,3, , ,-2,1,1,2,-2,-8,1,2,3,2,-8,-8,-2,4,4,4,4,4,-8,3,-8,-8,-8,-8,-8,3,5,100,85,-2,80,-2,90,-2,70,85, ,-8,2,1,1,4,3,3,4,2
7002,1,21,63,99,2015/7/16 8:46,2,1977,1,1,1,4, ,3,1991,24000,1, ,87,0,0,1,0,0,0,0,0,0, ,165,55,3,3,3,1,2,2,2,4,3,1,1,2,5,5,4,4,4,3,4,4,5,5,5,3,3,2,3,3,2,4,4,4,4,3,3,1,3,16,1,2,1,1,2,2,150000,4,3,2,1,0,1,0,0,0,0,0,0,0, ,2,0,2,3,1999,1975,1999,4,1,1,120000,1,3,1,1950,3,1,2,1955,3,1,2,2,1,3,2,100000,3,3,4,4,4,3,2,4,2,2,2,2,1,2,85,85,80,85,80,85,80,80,85, ,3,2,1,1,4,4,2,2,3
7003,1,21,61,97,2015/7/18 18:19,2,1983,1,1,1,4, ,4,1999,15000,1, ,200,0,0,1,0,0,0,0,0,0, ,163,116,3,5,5,4,1,1,1,1,2,5,1,2,5,1,5,5,2,5,5,5,5,5,1,5,5,1,1,7,1,4,3,5,5,7,5,1,5,11,1,3,1,2,2,2,50000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,2006,1980,2006,4,1,4,35000,1,5,1,1959,4,1,9,1965,3,1,9,2,2,3,2,30000,5,5,4,3,5,5,4,5,4,-8,-8,-8,1,3,70,80,80,50,60,30,50,50,50, ,6,2,1,1,5,4,3,5,4
7004,1,21,64,100,2015/7/17 11:58,2,1955,1,1,1,4, ,4,1972,14000,4,1990,50,0,1,1,0,0,0,0,0,0, ,160,105,4,2,2,2,1,2,2,2,4,1,2,1,4,3,4,5,4,4,2,4,5,5,5,2,3,2,3,6,2,2,3,4,4,4,4,1,2,33,2,4,1,1,2,2,25000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1982,1955,1982,4,4,2,13000,5, , ,1932,1,1,1,1940,1,1,1,3,2,3,4,50000,4,3,-8,-8,5,4,3,4,3,-8,-8,-8,3,3,70,55,55,60,70,60,75,70,75, ,4,1,97,97,4,4,4,4,4
